Bevölkerung nach Geschlecht und nach Größe des bewohnten Privathaushaltes seit 2012 - Zählbezirke Wien | Population by sex and size of inhabited private household since 2012 - subdistricts of Vienna
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_DATE;REF_YEAR;SEX;1_PH;2_PH;3-5_PH;6p_PH;ANST
AT13;91000;91012;20151031;2015;1;218;295;690;62;1
AT13;91000;91012;20151031;2015;2;215;325;703;71;0
AT13;91000;91013;20151031;2015;1;570;863;838;88;13
AT13;91000;91013;20151031;2015;2;847;947;861;96;2
AT13;91000;91014;20151031;2015;1;421;671;844;72;3
AT13;91000;91014;20151031;2015;2;544;739;868;83;3
AT13;91000;91015;20151031;2015;1;423;853;1663;133;50
AT13;91000;91015;20151031;2015;2;591;967;1656;145;41
AT13;91000;91016;20151031;2015;1;607;929;1160;98;70
AT13;91000;91016;20151031;2015;2;605;1007;1199;104;178
AT13;91000;91017;20151031;2015;1;44;132;236;29;0
AT13;91000;91017;20151031;2015;2;53;144;243;21;0
AT13;91000;91018;20151031;2015;1;343;580;1128;70;39
AT13;91000;91018;20151031;2015;2;414;626;1149;85;38
AT13;91000;91019;20151031;2015;1;240;445;593;50;6
AT13;91000;91019;20151031;2015;2;277;485;607;47;5
AT13;91000;91020;20151031;2015;1;678;1515;1816;390;83
AT13;91000;91020;20151031;2015;2;1283;1661;1797;357;177
AT13;91000;91021;20151031;2015;1;351;792;1625;132;73
AT13;91000;91021;20151031;2015;2;463;970;1664;131;260
AT13;91000;91022;20151031;2015;1;735;884;1533;352;6
AT13;91000;91022;20151031;2015;2;852;938;1452;270;4
AT13;91000;91023;20151031;2015;1;1048;1194;2331;408;79
AT13;91000;91023;20151031;2015;2;1121;1336;2231;410;159
AT13;91100;91101;20151031;2015;1;386;252;351;25;192
AT13;91100;91101;20151031;2015;2;288;278;335;21;171
AT13;91100;91102;20151031;2015;1;1486;2088;3512;507;128
AT13;91100;91102;20151031;2015;2;1729;2250;3423;500;200
AT13;91100;91103;20151031;2015;1;1684;2018;3881;651;53
AT13;91100;91103;20151031;2015;2;1722;2200;3614;660;57
AT13;91100;91104;20151031;2015;1;418;675;1046;165;36
AT13;91100;91104;20151031;2015;2;472;707;974;123;8
AT13;91100;91105;20151031;2015;1;1102;1565;2602;301;13
AT13;91100;91105;20151031;2015;2;1254;1781;2595;295;3
AT13;91100;91106;20151031;2015;1;32;45;83;4;0
AT13;91100;91106;20151031;2015;2;14;43;92;9;0
AT13;91100;91107;20151031;2015;1;478;971;1376;225;10
AT13;91100;91107;20151031;2015;2;820;1125;1356;230;1
AT13;91100;91108;20151031;2015;1;69;141;219;6;2
AT13;91100;91108;20151031;2015;2;85;151;223;7;2
AT13;91100;91109;20151031;2015;1;131;235;678;189;23
AT13;91100;91109;20151031;2015;2;139;269;650;148;98
AT13;91100;91110;20151031;2015;1;1587;3071;6589;924;102
AT13;91100;91110;20151031;2015;2;2171;3497;6717;899;254
AT13;91100;91111;20151031;2015;1;380;556;1070;198;456
AT13;91100;91111;20151031;2015;2;390;584;988;208;203
AT13;91100;91112;20151031;2015;1;23;55;60;24;136
AT13;91100;91112;20151031;2015;2;16;65;69;20;0
AT13;91100;91113;20151031;2015;1;453;823;828;90;0
AT13;91100;91113;20151031;2015;2;595;839;816;76;9
AT13;91200;91201;20151031;2015;1;465;590;863;187;42
AT13;91200;91201;20151031;2015;2;525;606;814;160;38
AT13;91200;91202;20151031;2015;1;1901;2233;3861;608;104
AT13;91200;91202;20151031;2015;2;2149;2393;3719;560;177
AT13;91200;91203;20151031;2015;1;624;557;1058;203;124
AT13;91200;91203;20151031;2015;2;666;651;1038;192;81
AT13;91200;91204;20151031;2015;1;1012;1276;2040;311;266
AT13;91200;91204;20151031;2015;2;1101;1344;1894;254;164
AT13;91200;91205;20151031;2015;1;944;1155;1766;254;10
AT13;91200;91205;20151031;2015;2;1162;1267;1741;266;3
AT13;91200;91206;20151031;2015;1;982;1354;2085;246;34
AT13;91200;91206;20151031;2015;2;1161;1386;1935;215;67
AT13;91200;91207;20151031;2015;1;622;912;1248;212;57
AT13;91200;91207;20151031;2015;2;963;1038;1260;198;103
AT13;91200;91208;20151031;2015;1;538;631;935;112;13
AT13;91200;91208;20151031;2015;2;574;659;865;103;10
AT13;91200;91209;20151031;2015;1;485;711;2002;724;20
AT13;91200;91209;20151031;2015;2;620;783;2024;793;8
AT13;91200;91210;20151031;2015;1;890;1338;2261;280;155
AT13;91200;91210;20151031;2015;2;1095;1410;2227;263;368
AT13;91200;91211;20151031;2015;1;843;1313;1847;225;87
AT13;91200;91211;20151031;2015;2;1237;1483;1957;195;277
AT13;91300;91301;20151031;2015;1;47;81;90;3;1
AT13;91300;91301;20151031;2015;2;71;91;80;9;0
AT13;91300;91302;20151031;2015;1;469;802;1369;175;19
AT13;91300;91302;20151031;2015;2;823;892;1456;168;1
AT13;91300;91303;20151031;2015;1;876;1263;1777;151;254
AT13;91300;91303;20151031;2015;2;1384;1459;1835;150;233
AT13;91300;91304;20151031;2015;1;910;1294;2181;209;66
AT13;91300;91304;20151031;2015;2;1301;1446;2237;230;297
AT13;91300;91305;20151031;2015;1;369;562;1014;85;14
AT13;91300;91305;20151031;2015;2;522;660;1056;67;110
AT13;91300;91306;20151031;2015;1;246;325;476;47;2
AT13;91300;91306;20151031;2015;2;401;415;505;46;0
AT13;91300;91307;20151031;2015;1;290;430;638;112;7
AT13;91300;91307;20151031;2015;2;485;460;706;98;2
AT13;91300;91308;20151031;2015;1;566;975;1256;169;270
AT13;91300;91308;20151031;2015;2;1017;1067;1262;160;265
AT13;91300;91309;20151031;2015;1;491;678;873;91;47
AT13;91300;91309;20151031;2015;2;674;760;898;107;123
AT13;91300;91310;20151031;2015;1;21;39;58;17;1
AT13;91300;91310;20151031;2015;2;23;37;57;7;0
AT13;91300;91311;20151031;2015;1;247;576;1142;116;1
AT13;91300;91311;20151031;2015;2;385;616;1114;106;0
AT13;91400;91401;20151031;2015;1;835;1097;1521;201;6
AT13;91400;91401;20151031;2015;2;1034;1197;1449;170;1
AT13;91400;91402;20151031;2015;1;1046;1175;1836;331;53
AT13;91400;91402;20151031;2015;2;1060;1205;1774;325;36
AT13;91400;91403;20151031;2015;1;892;1177;1996;206;57
AT13;91400;91403;20151031;2015;2;1298;1321;2073;212;25
AT13;91400;91404;20151031;2015;1;2080;2818;4102;480;144
AT13;91400;91404;20151031;2015;2;2766;3026;4089;421;201
AT13;91400;91405;20151031;2015;1;402;653;901;87;31
AT13;91400;91405;20151031;2015;2;468;745;892;95;24
AT13;91400;91406;20151031;2015;1;1301;1694;2399;219;184
AT13;91400;91406;20151031;2015;2;1645;1870;2288;226;420
AT13;91400;91407;20151031;2015;1;320;357;652;89;9
AT13;91400;91407;20151031;2015;2;380;421;687;73;4
AT13;91400;91408;20151031;2015;1;332;562;866;158;4
AT13;91400;91408;20151031;2015;2;480;608;888;143;2
AT13;91400;91409;20151031;2015;1;1;1;3;0;140
AT13;91400;91409;20151031;2015;2;1;1;3;0;106
AT13;91400;91410;20151031;2015;1;739;1111;1762;158;141
AT13;91400;91410;20151031;2015;2;1001;1247;1718;178;99
AT13;91400;91411;20151031;2015;1;401;913;1617;177;18
AT13;91400;91411;20151031;2015;2;540;997;1657;194;89
AT13;91400;91412;20151031;2015;1;471;893;1489;162;74
AT13;91400;91412;20151031;2015;2;567;991;1476;154;36
AT13;91500;91501;20151031;2015;1;1311;1470;2195;326;13
AT13;91500;91501;20151031;2015;2;1554;1610;2082;298;9
AT13;91500;91502;20151031;2015;1;1195;1491;2388;316;34
AT13;91500;91502;20151031;2015;2;1239;1415;2087;246;2
AT13;91500;91503;20151031;2015;1;1334;1594;2854;618;185
AT13;91500;91503;20151031;2015;2;1391;1660;2606;491;143
AT13;91500;91504;20151031;2015;1;863;1022;1818;352;285
AT13;91500;91504;20151031;2015;2;821;1012;1661;289;203
AT13;91500;91505;20151031;2015;1;1034;1464;2370;512;159
AT13;91500;91505;20151031;2015;2;1293;1562;2339;464;238
AT13;91500;91506;20151031;2015;1;1740;1982;3187;444;75
AT13;91500;91506;20151031;2015;2;1828;2000;2975;392;133
AT13;91500;91507;20151031;2015;1;1032;1230;1597;202;160
AT13;91500;91507;20151031;2015;2;1219;1318;1567;211;364
AT13;91600;91601;20151031;2015;1;1579;1880;2972;558;151
AT13;91600;91601;20151031;2015;2;1792;2010;2928;477;23
AT13;91600;91602;20151031;2015;1;948;1107;1919;376;58
AT13;91600;91602;20151031;2015;2;926;1069;1667;336;23
AT13;91600;91603;20151031;2015;1;1451;1723;2718;388;58
AT13;91600;91603;20151031;2015;2;1673;1893;2687;345;32
AT13;91600;91604;20151031;2015;1;854;1174;1831;257;9
AT13;91600;91604;20151031;2015;2;1153;1286;1777;270;1
AT13;91600;91605;20151031;2015;1;1702;2177;3474;437;138
AT13;91600;91605;20151031;2015;2;2078;2285;3298;408;194
AT13;91600;91606;20151031;2015;1;1160;1335;2185;379;46
AT13;91600;91606;20151031;2015;2;1360;1459;2234;354;40
AT13;91600;91607;20151031;2015;1;1176;1448;2336;363;36
AT13;91600;91607;20151031;2015;2;1400;1588;2235;302;26
AT13;91600;91608;20151031;2015;1;338;544;616;54;69
AT13;91600;91608;20151031;2015;2;543;628;615;56;86
AT13;91600;91609;20151031;2015;1;474;816;1145;74;80
AT13;91600;91609;20151031;2015;2;694;880;1157;74;264
AT13;91600;91610;20151031;2015;1;1238;1419;2567;395;17
AT13;91600;91610;20151031;2015;2;1194;1361;2268;356;4
AT13;91700;91701;20151031;2015;1;1226;1491;2343;324;38
AT13;91700;91701;20151031;2015;2;1448;1623;2177;291;7
AT13;91700;91702;20151031;2015;1;1486;2030;3158;554;134
AT13;91700;91702;20151031;2015;2;1759;2084;3041;482;54
AT13;91700;91703;20151031;2015;1;1904;2291;3687;487;555
AT13;91700;91703;20151031;2015;2;2283;2577;3658;452;32
AT13;91700;91704;20151031;2015;1;252;476;788;64;69
AT13;91700;91704;20151031;2015;2;445;544;826;80;228
AT13;91700;91705;20151031;2015;1;476;840;1432;189;17
AT13;91700;91705;20151031;2015;2;693;950;1451;179;9
AT13;91700;91706;20151031;2015;1;222;307;604;46;13
AT13;91700;91706;20151031;2015;2;275;347;587;40;57
AT13;91800;91801;20151031;2015;1;153;235;458;64;0
AT13;91800;91801;20151031;2015;2;285;295;483;74;22
AT13;91800;91802;20151031;2015;1;1439;1796;2838;283;73
AT13;91800;91802;20151031;2015;2;1972;2068;2875;280;327
AT13;91800;91803;20151031;2015;1;1733;2075;2995;315;179
AT13;91800;91803;20151031;2015;2;2286;2307;2975;295;145
AT13;91800;91804;20151031;2015;1;1066;1191;1888;164;9
AT13;91800;91804;20151031;2015;2;1456;1419;1941;155;6
AT13;91800;91805;20151031;2015;1;592;1056;2095;217;175
AT13;91800;91805;20151031;2015;2;1030;1178;2246;244;404
AT13;91900;91901;20151031;2015;1;539;791;1255;113;24
AT13;91900;91901;20151031;2015;2;763;885;1284;127;69
AT13;91900;91902;20151031;2015;1;1030;1404;1746;227;147
AT13;91900;91902;20151031;2015;2;1398;1586;1763;222;280
AT13;91900;91903;20151031;2015;1;167;83;33;0;0
AT13;91900;91903;20151031;2015;2;171;83;35;0;0
AT13;91900;91904;20151031;2015;1;1499;1771;2729;300;214
AT13;91900;91904;20151031;2015;2;2052;2045;2865;309;272
AT13;91900;91905;20151031;2015;1;675;892;1475;194;68
AT13;91900;91905;20151031;2015;2;934;1020;1550;185;196
AT13;91900;91906;20151031;2015;1;402;618;1216;204;22
AT13;91900;91906;20151031;2015;2;584;676;1153;166;34
AT13;91900;91907;20151031;2015;1;218;386;585;97;16
AT13;91900;91907;20151031;2015;2;361;444;683;91;5
AT13;91900;91908;20151031;2015;1;1316;1732;2405;243;130
AT13;91900;91908;20151031;2015;2;1918;1932;2519;261;305
AT13;91900;91909;20151031;2015;1;406;464;895;98;144
AT13;91900;91909;20151031;2015;2;580;486;913;128;91
AT13;91900;91910;20151031;2015;1;622;1191;1898;233;69
AT13;91900;91910;20151031;2015;2;999;1347;1985;242;196
AT13;92000;92001;20151031;2015;1;772;960;2019;259;18
AT13;92000;92001;20151031;2015;2;989;1116;1987;264;6
AT13;92000;92002;20151031;2015;1;1770;1892;3342;647;87
AT13;92000;92002;20151031;2015;2;1867;1956;3156;505;79
AT13;92000;92003;20151031;2015;1;1382;1794;2962;472;88
AT13;92000;92003;20151031;2015;2;1762;1884;2797;457;89
AT13;92000;92004;20151031;2015;1;731;1016;2002;327;560
AT13;92000;92004;20151031;2015;2;1032;1082;1985;305;534
AT13;92000;92005;20151031;2015;1;1167;1481;2615;487;23
AT13;92000;92005;20151031;2015;2;1320;1591;2272;439;1
AT13;92000;92006;20151031;2015;1;842;1132;1784;380;42
AT13;92000;92006;20151031;2015;2;1084;1290;1689;401;34
AT13;92000;92007;20151031;2015;1;1173;1693;2776;520;106
AT13;92000;92007;20151031;2015;2;1481;1811;2787;512;184
AT13;92000;92008;20151031;2015;1;593;886;1126;166;4
AT13;92000;92008;20151031;2015;2;690;914;1035;149;0
AT13;92100;92101;20151031;2015;1;82;187;351;52;0
AT13;92100;92101;20151031;2015;2;99;215;351;51;0
AT13;92100;92102;20151031;2015;1;531;896;1792;189;5
AT13;92100;92102;20151031;2015;2;601;1010;1833;192;8
AT13;92100;92103;20151031;2015;1;384;971;1702;132;8
AT13;92100;92103;20151031;2015;2;459;1109;1724;124;3
AT13;92100;92104;20151031;2015;1;230;668;906;194;4
AT13;92100;92104;20151031;2015;2;326;698;930;201;0
AT13;92100;92105;20151031;2015;1;951;2359;3967;1291;180
AT13;92100;92105;20151031;2015;2;1665;2595;3901;1350;302
AT13;92100;92106;20151031;2015;1;231;366;506;48;0
AT13;92100;92106;20151031;2015;2;259;352;527;49;0
AT13;92100;92107;20151031;2015;1;425;594;914;121;232
AT13;92100;92107;20151031;2015;2;493;670;886;122;4
AT13;92100;92108;20151031;2015;1;174;425;579;64;5
AT13;92100;92108;20151031;2015;2;272;447;585;76;4
AT13;92100;92109;20151031;2015;1;510;1056;1517;219;19
AT13;92100;92109;20151031;2015;2;689;1168;1452;223;9
AT13;92100;92110;20151031;2015;1;958;654;901;141;23
AT13;92100;92110;20151031;2015;2;713;668;875;148;9
AT13;92100;92111;20151031;2015;1;399;609;1134;134;58
AT13;92100;92111;20151031;2015;2;478;665;1105;137;269
AT13;92100;92112;20151031;2015;1;348;788;2265;453;44
AT13;92100;92112;20151031;2015;2;490;922;2310;535;22
AT13;92100;92113;20151031;2015;1;294;622;1366;78;30
AT13;92100;92113;20151031;2015;2;395;714;1378;64;4
AT13;92100;92114;20151031;2015;1;614;744;902;177;20
AT13;92100;92114;20151031;2015;2;743;796;951;191;4
AT13;92100;92115;20151031;2015;1;326;654;1011;101;24
AT13;92100;92115;20151031;2015;2;586;750;1036;130;16
AT13;92100;92116;20151031;2015;1;222;572;683;69;1
AT13;92100;92116;20151031;2015;2;321;598;744;78;2
AT13;92100;92117;20151031;2015;1;817;886;1207;211;30
AT13;92100;92117;20151031;2015;2;895;1044;1264;212;10
AT13;92100;92118;20151031;2015;1;837;1052;1503;238;55
AT13;92100;92118;20151031;2015;2;879;1118;1456;247;27
AT13;92100;92119;20151031;2015;1;358;454;704;157;3
AT13;92100;92119;20151031;2015;2;335;494;711;154;1
AT13;92100;92120;20151031;2015;1;242;296;530;65;3
AT13;92100;92120;20151031;2015;2;251;330;505;68;2
AT13;92100;92121;20151031;2015;1;926;883;1139;201;23
AT13;92100;92121;20151031;2015;2;898;899;1095;166;3
AT13;92100;92122;20151031;2015;1;892;1356;1622;261;53
AT13;92100;92122;20151031;2015;2;1184;1496;1646;267;57
AT13;92100;92123;20151031;2015;1;1106;1591;2056;273;158
AT13;92100;92123;20151031;2015;2;1472;1655;1996;213;135
AT13;92100;92124;20151031;2015;1;357;605;951;106;24
AT13;92100;92124;20151031;2015;2;485;695;993;129;91
AT13;92100;92125;20151031;2015;1;294;551;1174;137;16
AT13;92100;92125;20151031;2015;2;400;693;1203;149;30
AT13;92100;92126;20151031;2015;1;772;1096;1499;144;150
AT13;92100;92126;20151031;2015;2;1034;1260;1632;163;143
AT13;92100;92127;20151031;2015;1;109;197;438;89;8
AT13;92100;92127;20151031;2015;2;122;211;402;62;0
AT13;92100;92128;20151031;2015;1;35;42;78;5;0
AT13;92100;92128;20151031;2015;2;26;40;47;7;0
AT13;92100;92129;20151031;2015;1;16;51;46;2;0
AT13;92100;92129;20151031;2015;2;9;49;45;4;0
AT13;92100;92130;20151031;2015;1;4;4;7;0;0
AT13;92100;92130;20151031;2015;2;2;0;11;0;0
AT13;92200;92201;20151031;2015;1;117;301;582;66;3
AT13;92200;92201;20151031;2015;2;105;315;566;49;0
AT13;92200;92202;20151031;2015;1;186;459;1629;173;23
AT13;92200;92202;20151031;2015;2;172;497;1606;193;68
AT13;92200;92203;20151031;2015;1;72;248;380;25;8
AT13;92200;92203;20151031;2015;2;102;270;347;33;13
AT13;92200;92204;20151031;2015;1;251;585;1054;82;7
AT13;92200;92204;20151031;2015;2;288;649;1003;75;2
AT13;92200;92205;20151031;2015;1;736;1534;2658;224;133
AT13;92200;92205;20151031;2015;2;869;1676;2619;199;119
AT13;92200;92206;20151031;2015;1;611;1417;3012;536;20
AT13;92200;92206;20151031;2015;2;898;1557;3068;589;7
AT13;92200;92207;20151031;2015;1;271;666;1244;103;18
AT13;92200;92207;20151031;2015;2;340;750;1259;125;10
AT13;92200;92208;20151031;2015;1;1036;2004;4232;918;66
AT13;92200;92208;20151031;2015;2;1345;2274;4271;970;96
AT13;92200;92209;20151031;2015;1;974;1819;3297;582;101
AT13;92200;92209;20151031;2015;2;1392;2069;3448;548;119
AT13;92200;92210;20151031;2015;1;695;986;1851;168;117
AT13;92200;92210;20151031;2015;2;830;1150;1798;187;264
AT13;92200;92211;20151031;2015;1;1306;1668;1853;163;35
AT13;92200;92211;20151031;2015;2;1622;1926;1957;177;23
AT13;92200;92212;20151031;2015;1;216;429;890;222;2
AT13;92200;92212;20151031;2015;2;291;453;849;240;0
AT13;92200;92213;20151031;2015;1;662;951;1300;153;13
AT13;92200;92213;20151031;2015;2;933;1109;1357;143;2
AT13;92200;92214;20151031;2015;1;344;802;1093;90;14
AT13;92200;92214;20151031;2015;2;475;926;1164;77;8
AT13;92200;92215;20151031;2015;1;600;1237;1901;241;18
AT13;92200;92215;20151031;2015;2;1121;1409;1846;265;11
AT13;92200;92216;20151031;2015;1;140;306;408;43;28
AT13;92200;92216;20151031;2015;2;217;346;397;41;7
AT13;92200;92217;20151031;2015;1;286;310;494;26;0
AT13;92200;92217;20151031;2015;2;237;316;508;33;0
AT13;92200;92218;20151031;2015;1;542;919;1380;123;13
AT13;92200;92218;20151031;2015;2;749;1031;1445;117;8
AT13;92200;92219;20151031;2015;1;641;789;1267;165;8
AT13;92200;92219;20151031;2015;2;687;871;1197;149;2
AT13;92200;92220;20151031;2015;1;170;378;737;229;9
AT13;92200;92220;20151031;2015;2;245;410;728;212;5
AT13;92200;92221;20151031;2015;1;169;311;630;63;4
AT13;92200;92221;20151031;2015;2;264;331;628;85;3
AT13;92200;92222;20151031;2015;1;351;679;1432;108;128
AT13;92200;92222;20151031;2015;2;434;849;1450;115;373
AT13;92200;92223;20151031;2015;1;382;677;1261;156;4
AT13;92200;92223;20151031;2015;2;437;797;1281;163;3
AT13;92200;92224;20151031;2015;1;316;778;1461;122;94
AT13;92200;92224;20151031;2015;2;454;902;1497;131;45
AT13;92200;92225;20151031;2015;1;108;308;544;63;0
AT13;92200;92225;20151031;2015;2;152;348;602;51;0
AT13;92200;92226;20151031;2015;1;221;526;1108;101;1
AT13;92200;92226;20151031;2015;2;234;558;1093;108;1
AT13;92200;92227;20151031;2015;1;350;905;2092;154;6
AT13;92200;92227;20151031;2015;2;426;987;2083;150;1
AT13;92200;92228;20151031;2015;1;223;435;1007;113;59
AT13;92200;92228;20151031;2015;2;275;499;988;127;12
AT13;92200;92229;20151031;2015;1;181;504;912;136;0
AT13;92200;92229;20151031;2015;2;228;548;942;163;0
AT13;92200;92230;20151031;2015;1;2;6;2;0;0
AT13;92200;92230;20151031;2015;2;0;4;1;0;0
AT13;92200;92231;20151031;2015;1;190;253;389;25;19
AT13;92200;92231;20151031;2015;2;204;291;407;29;94
AT13;92200;92232;20151031;2015;1;493;500;971;103;1
AT13;92200;92232;20151031;2015;2;465;558;1003;110;0
AT13;92300;92301;20151031;2015;1;238;321;629;88;23
AT13;92300;92301;20151031;2015;2;247;373;621;70;2
AT13;92300;92302;20151031;2015;1;393;638;1159;176;76
AT13;92300;92302;20151031;2015;2;455;680;1065;158;10
AT13;92300;92303;20151031;2015;1;286;613;758;69;24
AT13;92300;92303;20151031;2015;2;399;631;724;82;5
AT13;92300;92304;20151031;2015;1;575;885;1847;232;52
AT13;92300;92304;20151031;2015;2;813;1053;1822;220;140
AT13;92300;92305;20151031;2015;1;586;1237;2177;385;8
AT13;92300;92305;20151031;2015;2;837;1373;2175;428;3
AT13;92300;92306;20151031;2015;1;90;136;194;29;2
AT13;92300;92306;20151031;2015;2;113;130;209;37;0
AT13;92300;92307;20151031;2015;1;837;1222;2342;312;82
AT13;92300;92307;20151031;2015;2;984;1330;2351;293;120
AT13;92300;92308;20151031;2015;1;297;479;969;95;68
AT13;92300;92308;20151031;2015;2;364;537;977;103;310
AT13;92300;92309;20151031;2015;1;499;999;1424;189;191
AT13;92300;92309;20151031;2015;2;749;1127;1501;193;298
AT13;92300;92310;20151031;2015;1;392;825;1085;129;16
AT13;92300;92310;20151031;2015;2;612;905;1058;150;16
AT13;92300;92311;20151031;2015;1;672;1178;1676;76;140
AT13;92300;92311;20151031;2015;2;933;1342;1696;90;188
AT13;92300;92312;20151031;2015;1;432;727;1218;236;50
AT13;92300;92312;20151031;2015;2;582;851;1288;211;51
AT13;92300;92313;20151031;2015;1;320;669;852;88;11
AT13;92300;92313;20151031;2015;2;557;707;844;96;4
AT13;92300;92314;20151031;2015;1;424;617;1151;101;14
AT13;92300;92314;20151031;2015;2;571;709;1181;105;16
AT13;92300;92315;20151031;2015;1;200;318;516;58;4
AT13;92300;92315;20151031;2015;2;257;334;534;59;9
AT13;92300;92316;20151031;2015;1;192;337;459;63;24
AT13;92300;92316;20151031;2015;2;250;365;492;54;100
AT13;92300;92317;20151031;2015;1;19;33;71;14;15
AT13;92300;92317;20151031;2015;2;18;37;80;8;0
AT13;92300;92318;20151031;2015;1;340;862;1231;145;8
AT13;92300;92318;20151031;2015;2;466;936;1227;151;1
AT13;92300;92319;20151031;2015;1;752;1649;1845;123;3
AT13;92300;92319;20151031;2015;2;1318;1847;1926;131;1
AT13;90100;90101;20161031;2016;1;512;549;664;77;89
AT13;90100;90101;20161031;2016;2;613;593;722;84;54
AT13;90100;90102;20161031;2016;1;163;189;320;35;2
AT13;90100;90102;20161031;2016;2;200;217;348;40;4
AT13;90100;90103;20161031;2016;1;236;280;427;49;2
AT13;90100;90103;20161031;2016;2;233;316;465;51;3
AT13;90100;90104;20161031;2016;1;173;217;283;44;22
AT13;90100;90104;20161031;2016;2;163;237;320;39;20
AT13;90100;90105;20161031;2016;1;232;289;420;55;1
AT13;90100;90105;20161031;2016;2;255;321;459;66;0
AT13;90100;90106;20161031;2016;1;358;325;474;48;24
AT13;90100;90106;20161031;2016;2;412;365;548;41;4
AT13;90100;90107;20161031;2016;1;365;383;456;66;19
AT13;90100;90107;20161031;2016;2;399;405;437;81;1
AT13;90200;90201;20161031;2016;1;1351;1688;3591;422;259
AT13;90200;90201;20161031;2016;2;1429;1886;3588;432;251
AT13;90200;90202;20161031;2016;1;1210;1456;2503;619;240
AT13;90200;90202;20161031;2016;2;1250;1524;2397;489;150
AT13;90200;90203;20161031;2016;1;1471;1752;2612;449;239
AT13;90200;90203;20161031;2016;2;1652;1956;2584;348;245
AT13;90200;90204;20161031;2016;1;1429;1918;3156;882;147
AT13;90200;90204;20161031;2016;2;1717;2094;3010;781;100
AT13;90200;90205;20161031;2016;1;994;1247;1851;447;19
AT13;90200;90205;20161031;2016;2;1186;1387;1762;382;4
AT13;90200;90206;20161031;2016;1;925;1035;1545;185;232
AT13;90200;90206;20161031;2016;2;1068;1081;1483;142;177
AT13;90200;90207;20161031;2016;1;1672;1815;2681;402;9
